Num_acc,Catégorie du véhicule,Point de choc,Nombre de passagers,Obstacle heurté
321,Véhicule Léger,Avant,1,Véhicule
321,Bicyclette,Côté Droit,1,Véhicule
322,Véhicule Léger,Avant,1,Véhicule
322,Véhicule Utilitaire,Côté Droit,1,Véhicule
323,Véhicule Utilitaire,Avant,1,Batiment ou Mobilier urbain
324,Véhicule Utilitaire,Avant,1,Véhicule
324,Véhicule Léger,Côté Gauche,1,Véhicule
325,Véhicule Léger,Avant,3,Véhicule
325,Bicyclette,Côté Gauche,1,Véhicule
326,Véhicule Léger,Avant,1,Glissière
327,Motocyclette,Avant,1,Batiment ou Mobilier urbain
328,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
329,Véhicule Léger,Avant,3,Véhicule
329,Véhicule Léger,Arrière,1,Véhicule
329,Véhicule Léger,Côté Gauche,4,Véhicule
330,Véhicule Léger,Avant,1,Véhicule
330,Véhicule Léger,Côté Droit,1,Véhicule
331,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
332,Véhicule Léger,Avant,1,Véhicule
332,Véhicule Léger,Côté Gauche,1,Véhicule
333,Motocyclette,Avant,1,Batiment ou Mobilier urbain
334,Véhicule Utilitaire,Avant,1,Véhicule
334,Véhicule Léger,Arrière,1,Véhicule
335,Véhicule Léger,Avant,2,Véhicule
335,Véhicule Léger,Avant,3,Véhicule
336,Véhicule Léger,Avant,1,Fossé
337,Véhicule Léger,Avant,2,Véhicule
337,Bicyclette,Arrière,1,Véhicule
338,Véhicule Léger,Avant,2,Glissière
339,Véhicule Léger,Avant,5,Glissière
340,Véhicule Léger,Avant,5,Véhicule
340,Véhicule Léger,Avant,2,Véhicule
341,Véhicule Léger,Avant,3,Véhicule
341,Véhicule Utilitaire,Côté Gauche,1,Véhicule
342,Véhicule Utilitaire,Avant,1,Fossé
343,Véhicule Léger,Avant,3,Véhicule
343,Véhicule Léger,Côté Droit,4,Véhicule
344,Véhicule Léger,Avant,1,Véhicule
344,Véhicule Léger,Côté Droit,4,Véhicule
345,Véhicule Léger,Avant,3,Glissière
346,Véhicule Léger,Avant,1,Véhicule
346,Véhicule Léger,Avant,1,Véhicule
347,Véhicule Léger,Avant,1,Véhicule
347,Véhicule Utilitaire,Avant,1,Véhicule
348,Véhicule Léger,Avant,1,Véhicule
348,Véhicule Léger,Côté Droit,1,Véhicule
349,Véhicule Léger,Avant,4,Fossé
350,Véhicule Léger,Avant,5,Véhicule
350,Véhicule Utilitaire,Arrière,2,Véhicule
351,Véhicule Léger,Avant,1,Véhicule
351,Véhicule Léger,Côté Droit,1,Véhicule
352,Véhicule Utilitaire,Avant,1,Véhicule
352,Véhicule Léger,Côté Gauche,1,Véhicule
353,Motocyclette,Avant,1,Véhicule
353,Véhicule Léger,Côté Gauche,4,Véhicule
354,Véhicule Léger,Avant,1,Véhicule
354,Véhicule Léger,Avant,4,Véhicule
355,Véhicule Léger,Avant,5,Véhicule
355,Véhicule Léger,Arrière,1,Véhicule
356,Véhicule Léger,Avant,1,Véhicule
356,Véhicule Utilitaire,Côté Gauche,1,Véhicule
357,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
358,Véhicule Léger,Avant,4,Véhicule
358,Bicyclette,Côté Gauche,1,Véhicule
359,Véhicule Utilitaire,Avant,1,Véhicule
359,Véhicule Léger,Avant,4,Véhicule
360,Motocyclette,Avant,1,Véhicule
360,Véhicule Léger,Arrière,2,Véhicule
361,Véhicule Léger,Avant,1,Fossé
362,Véhicule Léger,Avant,1,Véhicule
362,Véhicule Utilitaire,Arrière,1,Véhicule
363,Véhicule Léger,Avant,1,Véhicule
363,Véhicule Utilitaire,Côté Gauche,1,Véhicule
364,Véhicule Léger,Avant,1,Glissière
365,Véhicule Léger,Avant,1,Véhicule
365,Véhicule Utilitaire,Côté Droit,1,Véhicule
366,Véhicule Léger,Avant,2,Fossé
367,Motocyclette,Avant,1,Véhicule
367,Véhicule Léger,Arrière,1,Véhicule
368,Véhicule Léger,Avant,1,Véhicule
368,Véhicule Léger,Avant,4,Véhicule
369,Bicyclette,Avant,1,Véhicule
369,Motocyclette,Côté Droit,1,Véhicule
370,Véhicule Léger,Avant,2,Véhicule
370,Véhicule Utilitaire,Côté Droit,1,Véhicule
371,Véhicule Léger,Avant,5,Véhicule
371,Véhicule Léger,Avant,2,Véhicule
371,Véhicule Léger,Arrière,1,Véhicule
371,Véhicule Léger,Arrière,1,Véhicule
372,Véhicule Léger,Avant,1,Fossé
373,Véhicule Utilitaire,Avant,1,Véhicule
373,Véhicule Léger,Côté Droit,1,Véhicule
374,Véhicule Léger,Avant,1,Véhicule
374,Véhicule Léger,Côté Gauche,3,Véhicule
375,Véhicule Léger,Avant,3,Véhicule
375,Véhicule Léger,Côté Droit,1,Véhicule
376,Véhicule Léger,Avant,2,Véhicule
376,Véhicule Léger,Avant,3,Véhicule
377,Véhicule Léger,Avant,3,Véhicule
377,Véhicule Léger,Avant,3,Véhicule
378,Véhicule Utilitaire,Avant,1,Batiment ou Mobilier urbain
379,Véhicule Léger,Avant,2,Glissière
380,Véhicule Léger,Avant,4,Véhicule
380,Véhicule Léger,Côté Gauche,1,Véhicule
381,Véhicule Léger,Avant,2,Véhicule
381,Véhicule Léger,Côté Droit,2,Véhicule
382,Véhicule Léger,Avant,3,Fossé
383,Véhicule Léger,Avant,3,Véhicule
383,Véhicule Léger,Côté Droit,1,Véhicule
384,Véhicule Léger,Avant,1,Véhicule
384,Véhicule Léger,Avant,1,Véhicule
385,Motocyclette,Avant,1,Véhicule
385,Motocyclette,Côté Droit,1,Véhicule
386,Véhicule Léger,Avant,3,Véhicule
386,Véhicule Léger,Côté Gauche,4,Véhicule
387,Véhicule Utilitaire,Avant,1,Batiment ou Mobilier urbain
388,Véhicule Léger,Avant,3,Véhicule
388,Véhicule Léger,Arrière,2,Véhicule
389,Véhicule Léger,Avant,1,Glissière
390,Véhicule Utilitaire,Avant,1,Véhicule
390,Véhicule Léger,Arrière,1,Véhicule
391,Véhicule Léger,Avant,1,Véhicule
391,Véhicule Léger,Côté Gauche,1,Véhicule
392,Véhicule Utilitaire,Avant,1,Glissière
393,Véhicule Léger,Avant,4,Fossé
394,Véhicule Léger,Avant,4,Batiment ou Mobilier urbain
395,Motocyclette,Avant,1,Véhicule
395,Véhicule Léger,Côté Droit,1,Véhicule
396,Véhicule Léger,Avant,1,Véhicule
396,Motocyclette,Côté Droit,2,Véhicule
397,Véhicule Léger,Avant,1,Véhicule
397,Véhicule Léger,Arrière,2,Véhicule
398,Véhicule Léger,Avant,3,Véhicule
398,Véhicule Utilitaire,Avant,1,Véhicule
399,Bicyclette,Avant,1,Fossé
400,Véhicule Léger,Avant,1,Véhicule
400,Véhicule Léger,Côté Droit,1,Véhicule
401,Véhicule Léger,Avant,3,Fossé
402,Véhicule Léger,Avant,1,Glissière
403,Véhicule Léger,Avant,1,Véhicule
403,Véhicule Léger,Arrière,1,Véhicule
404,Véhicule Léger,Avant,1,Fossé
405,Véhicule Léger,Avant,3,Véhicule
405,Véhicule Léger,Arrière,4,Véhicule
406,Bicyclette,Avant,1,Véhicule
406,Véhicule Léger,Arrière,1,Véhicule
407,Bicyclette,Avant,1,Véhicule
407,Véhicule Léger,Côté Droit,1,Véhicule
408,Véhicule Léger,Avant,2,Glissière
409,Véhicule Léger,Avant,2,Glissière
410,Véhicule Léger,Avant,1,Véhicule
410,Véhicule Léger,Côté Droit,1,Véhicule
411,Véhicule Léger,Avant,2,Batiment ou Mobilier urbain
412,Véhicule Léger,Avant,1,Véhicule
412,Véhicule Léger,Arrière,1,Véhicule
413,Véhicule Léger,Avant,1,Véhicule
413,Motocyclette,Côté Droit,1,Véhicule
413,Véhicule Léger,Arrière,1,Véhicule
414,Véhicule Léger,Avant,4,Véhicule
414,Véhicule Léger,Arrière,1,Véhicule
415,Véhicule Léger,Avant,1,Véhicule
415,Véhicule Léger,Avant,1,Véhicule
416,Bicyclette,Avant,1,Glissière
417,Véhicule Léger,Avant,1,Véhicule
417,Motocyclette,Côté Gauche,1,Véhicule
418,Véhicule Léger,Avant,1,Fossé
419,Véhicule Léger,Avant,1,Véhicule
419,Bicyclette,Avant,1,Véhicule
420,Véhicule Utilitaire,Avant,1,Véhicule
420,Véhicule Léger,Arrière,4,Véhicule
421,Motocyclette,Avant,1,Véhicule
421,Véhicule Léger,Avant,2,Véhicule
422,Véhicule Léger,Avant,5,Véhicule
422,Véhicule Utilitaire,Arrière,1,Véhicule
423,Véhicule Léger,Avant,1,Véhicule
423,Véhicule Léger,Côté Gauche,2,Véhicule
424,Véhicule Léger,Avant,1,Véhicule
424,Véhicule Léger,Côté Gauche,2,Véhicule
425,Véhicule Léger,Avant,1,Glissière
426,Véhicule Léger,Avant,2,Véhicule
426,Véhicule Léger,Arrière,4,Véhicule
427,Véhicule Léger,Avant,1,Véhicule
427,Véhicule Léger,Côté Droit,2,Véhicule
428,Bicyclette,Avant,1,Véhicule
428,Véhicule Léger,Côté Gauche,2,Véhicule
429,Véhicule Léger,Avant,3,Batiment ou Mobilier urbain
430,Véhicule Léger,Avant,1,Glissière
431,Véhicule Léger,Avant,3,Batiment ou Mobilier urbain
432,Véhicule Léger,Avant,1,Glissière
433,Véhicule Utilitaire,Avant,1,Véhicule
433,Motocyclette,Arrière,1,Véhicule
434,Véhicule Léger,Avant,1,Véhicule
434,Véhicule Utilitaire,Côté Gauche,1,Véhicule
435,Véhicule Léger,Avant,3,Véhicule
435,Véhicule Léger,Côté Gauche,1,Véhicule
436,Véhicule Léger,Avant,2,Véhicule
436,Véhicule Léger,Côté Gauche,1,Véhicule
437,Véhicule Léger,Avant,2,Véhicule
437,Véhicule Léger,Arrière,1,Véhicule
438,Véhicule Léger,Avant,1,Véhicule
438,Véhicule Léger,Avant,2,Véhicule
438,Véhicule Utilitaire,Arrière,1,Véhicule
439,Véhicule Léger,Avant,1,Véhicule
439,Véhicule Léger,Arrière,3,Véhicule
440,Véhicule Léger,Avant,4,Batiment ou Mobilier urbain
441,Motocyclette,Avant,1,Fossé
442,Véhicule Léger,Avant,1,Véhicule
442,Véhicule Léger,Avant,1,Véhicule
442,Véhicule Léger,Côté Droit,4,Véhicule
443,Bicyclette,Avant,1,Véhicule
443,Véhicule Léger,Côté Droit,2,Véhicule
444,Véhicule Léger,Avant,1,Glissière
445,Véhicule Léger,Avant,2,Fossé
446,Véhicule Utilitaire,Avant,2,Véhicule
446,Véhicule Léger,Arrière,5,Véhicule
447,Motocyclette,Avant,1,Véhicule
447,Véhicule Léger,Avant,5,Véhicule
448,Bicyclette,Avant,1,Véhicule
448,Véhicule Léger,Côté Droit,3,Véhicule
449,Véhicule Léger,Avant,1,Véhicule
449,Véhicule Léger,Côté Gauche,2,Véhicule
450,Véhicule Léger,Avant,1,Véhicule
450,Véhicule Léger,Côté Gauche,3,Véhicule
451,Motocyclette,Avant,1,Véhicule
451,Véhicule Léger,Côté Gauche,5,Véhicule
452,Véhicule Léger,Avant,4,Véhicule
452,Véhicule Léger,Arrière,2,Véhicule
453,Véhicule Léger,Avant,1,Glissière
454,Motocyclette,Avant,1,Fossé
455,Véhicule Léger,Avant,2,Véhicule
455,Véhicule Léger,Arrière,1,Véhicule
456,Véhicule Léger,Avant,1,Véhicule
456,Véhicule Léger,Côté Gauche,1,Véhicule
457,Véhicule Léger,Avant,2,Véhicule
457,Véhicule Léger,Avant,1,Véhicule
458,Véhicule Léger,Avant,5,Véhicule
458,Véhicule Léger,Côté Droit,2,Véhicule
459,Véhicule Utilitaire,Avant,1,Véhicule
459,Véhicule Léger,Côté Gauche,1,Véhicule
460,Véhicule Léger,Avant,1,Véhicule
460,Motocyclette,Arrière,1,Véhicule
461,Véhicule Léger,Avant,3,Glissière
462,Motocyclette,Avant,1,Véhicule
462,Bicyclette,Côté Gauche,1,Véhicule
463,Bicyclette,Avant,1,Véhicule
463,Véhicule Utilitaire,Avant,1,Véhicule
463,Véhicule Léger,Côté Gauche,3,Véhicule
463,Véhicule Léger,Côté Droit,3,Véhicule
464,Véhicule Léger,Avant,3,Véhicule
464,Bicyclette,Avant,1,Véhicule
465,Véhicule Utilitaire,Avant,1,Véhicule
465,Véhicule Léger,Arrière,2,Véhicule
465,Bicyclette,Avant,1,Véhicule
465,Motocyclette,Avant,1,Véhicule
466,Motocyclette,Avant,1,Véhicule
466,Véhicule Léger,Côté Droit,1,Véhicule
466,Véhicule Utilitaire,Avant,1,Véhicule
467,Véhicule Utilitaire,Avant,1,Véhicule
467,Véhicule Léger,Côté Droit,1,Véhicule
468,Véhicule Léger,Avant,3,Véhicule
468,Véhicule Léger,Avant,3,Véhicule
469,Véhicule Léger,Avant,2,Batiment ou Mobilier urbain
470,Véhicule Léger,Avant,2,Batiment ou Mobilier urbain
471,Véhicule Léger,Avant,1,Véhicule
471,Véhicule Léger,Arrière,1,Véhicule
472,Motocyclette,Avant,1,Véhicule
472,Véhicule Léger,Arrière,3,Véhicule
472,Véhicule Léger,Côté Droit,4,Véhicule
473,Véhicule Léger,Avant,2,Véhicule
473,Véhicule Léger,Côté Gauche,1,Véhicule
474,Véhicule Léger,Avant,1,Véhicule
474,Bicyclette,Arrière,1,Véhicule
475,Véhicule Léger,Avant,1,Véhicule
475,Véhicule Léger,Côté Droit,4,Véhicule
476,Véhicule Léger,Avant,4,Véhicule
476,Véhicule Léger,Avant,4,Véhicule
477,Véhicule Léger,Avant,1,Véhicule
477,Véhicule Léger,Côté Gauche,2,Véhicule
478,Véhicule Léger,Avant,1,Glissière
479,Véhicule Léger,Avant,3,Véhicule
479,Véhicule Léger,Côté Droit,1,Véhicule
480,Véhicule Utilitaire,Avant,2,Batiment ou Mobilier urbain
481,Bicyclette,Avant,1,Glissière
482,Véhicule Léger,Avant,3,Fossé
483,Véhicule Léger,Avant,1,Glissière
484,Véhicule Léger,Avant,1,Fossé
485,Motocyclette,Avant,1,Véhicule
485,Véhicule Léger,Arrière,1,Véhicule
486,Véhicule Utilitaire,Avant,1,Véhicule
486,Véhicule Léger,Côté Gauche,4,Véhicule
487,Véhicule Léger,Avant,4,Véhicule
487,Véhicule Utilitaire,Côté Gauche,1,Véhicule
488,Véhicule Léger,Avant,2,Véhicule
488,Véhicule Léger,Avant,4,Véhicule
489,Véhicule Léger,Avant,2,Véhicule
489,Véhicule Léger,Côté Gauche,1,Véhicule
490,Véhicule Léger,Avant,4,Véhicule
490,Véhicule Léger,Avant,2,Véhicule
491,Véhicule Léger,Avant,1,Véhicule
491,Véhicule Léger,Côté Droit,4,Véhicule
492,Véhicule Léger,Avant,4,Véhicule
492,Véhicule Léger,Côté Droit,3,Véhicule
493,Véhicule Léger,Avant,4,Véhicule
493,Véhicule Utilitaire,Avant,2,Véhicule
494,Véhicule Léger,Avant,1,Glissière
495,Véhicule Léger,Avant,1,Véhicule
495,Véhicule Léger,Côté Droit,2,Véhicule
496,Véhicule Léger,Avant,3,Véhicule
496,Véhicule Utilitaire,Côté Droit,1,Véhicule
497,Véhicule Léger,Avant,5,Véhicule
497,Véhicule Léger,Arrière,4,Véhicule
498,Motocyclette,Avant,1,Véhicule
498,Véhicule Léger,Côté Gauche,1,Véhicule
499,Véhicule Léger,Avant,1,Véhicule
499,Véhicule Léger,Avant,2,Véhicule
500,Bicyclette,Avant,1,Batiment ou Mobilier urbain
501,Véhicule Léger,Avant,3,Véhicule
501,Véhicule Léger,Côté Gauche,1,Véhicule
502,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
503,Motocyclette,Avant,1,Véhicule
503,Motocyclette,Arrière,1,Véhicule
504,Véhicule Léger,Avant,2,Batiment ou Mobilier urbain
505,Véhicule Léger,Avant,1,Véhicule
505,Véhicule Léger,Côté Droit,3,Véhicule
506,Véhicule Léger,Avant,1,Véhicule
506,Véhicule Léger,Côté Gauche,4,Véhicule
507,Véhicule Léger,Avant,4,Véhicule
507,Motocyclette,Côté Droit,1,Véhicule
508,Véhicule Léger,Avant,1,Glissière
509,Véhicule Léger,Avant,1,Véhicule
509,Véhicule Léger,Avant,1,Véhicule
510,Véhicule Léger,Avant,3,Véhicule
510,Véhicule Léger,Côté Gauche,1,Véhicule
511,Véhicule Léger,Avant,4,Glissière
512,Véhicule Léger,Avant,2,Véhicule
512,Véhicule Léger,Avant,3,Véhicule
513,Véhicule Léger,Avant,1,Fossé
514,Bicyclette,Avant,1,Véhicule
514,Véhicule Léger,Côté Gauche,1,Véhicule
515,Véhicule Léger,Avant,1,Glissière
516,Véhicule Léger,Avant,4,Véhicule
516,Véhicule Léger,Avant,1,Véhicule
517,Véhicule Léger,Avant,2,Véhicule
517,Véhicule Utilitaire,Arrière,1,Véhicule
517,Véhicule Léger,Avant,2,Véhicule
518,Véhicule Léger,Avant,2,Véhicule
518,Véhicule Utilitaire,Côté Gauche,2,Véhicule
519,Véhicule Léger,Avant,1,Véhicule
519,Véhicule Léger,Arrière,3,Véhicule
520,Véhicule Léger,Avant,1,Glissière
521,Véhicule Utilitaire,Avant,1,Véhicule
521,Véhicule Léger,Avant,4,Véhicule
522,Véhicule Léger,Avant,1,Glissière
523,Véhicule Léger,Avant,4,Véhicule
523,Véhicule Léger,Côté Droit,5,Véhicule
524,Véhicule Léger,Avant,1,Glissière
525,Véhicule Léger,Avant,1,Fossé
526,Véhicule Léger,Avant,3,Fossé
527,Véhicule Léger,Avant,1,Glissière
528,Motocyclette,Avant,1,Véhicule
528,Motocyclette,Côté Droit,1,Véhicule
529,Bicyclette,Avant,1,Véhicule
529,Véhicule Léger,Arrière,2,Véhicule
530,Véhicule Léger,Avant,1,Glissière
531,Motocyclette,Avant,1,Véhicule
531,Véhicule Léger,Côté Gauche,3,Véhicule
532,Véhicule Léger,Avant,5,Véhicule
532,Véhicule Utilitaire,Avant,1,Véhicule
533,Bicyclette,Avant,1,Véhicule
533,Véhicule Léger,Arrière,1,Véhicule
534,Véhicule Léger,Avant,1,Véhicule
534,Véhicule Léger,Côté Droit,3,Véhicule
534,Véhicule Léger,Côté Droit,4,Véhicule
535,Véhicule Utilitaire,Avant,1,Véhicule
535,Véhicule Léger,Avant,1,Véhicule
536,Véhicule Léger,Avant,5,Véhicule
536,Motocyclette,Avant,1,Véhicule
537,Véhicule Léger,Avant,3,Véhicule
537,Véhicule Léger,Côté Droit,1,Véhicule
538,Véhicule Léger,Avant,2,Véhicule
538,Véhicule Léger,Avant,1,Véhicule
538,Véhicule Léger,Côté Gauche,1,Véhicule
539,Véhicule Léger,Avant,3,Glissière
540,Véhicule Léger,Avant,1,Véhicule
540,Véhicule Léger,Côté Gauche,1,Véhicule
541,Véhicule Léger,Avant,4,Véhicule
541,Véhicule Léger,Côté Droit,1,Véhicule
542,Véhicule Léger,Avant,1,Véhicule
542,Véhicule Léger,Côté Gauche,1,Véhicule
543,Véhicule Léger,Avant,2,Véhicule
543,Véhicule Léger,Côté Droit,1,Véhicule
543,Véhicule Léger,Côté Gauche,1,Véhicule
544,Motocyclette,Avant,2,Véhicule
544,Véhicule Léger,Arrière,2,Véhicule
545,Motocyclette,Avant,1,Véhicule
545,Bicyclette,Côté Droit,1,Véhicule
546,Véhicule Utilitaire,Avant,1,Véhicule
546,Véhicule Utilitaire,Avant,1,Véhicule
547,Véhicule Léger,Avant,3,Fossé
548,Véhicule Léger,Avant,4,Fossé
549,Véhicule Léger,Avant,1,Véhicule
549,Véhicule Léger,Avant,1,Véhicule
549,Véhicule Léger,Arrière,1,Véhicule
550,Véhicule Léger,Avant,2,Véhicule
550,Véhicule Léger,Arrière,1,Véhicule
551,Bicyclette,Avant,1,Batiment ou Mobilier urbain
552,Motocyclette,Avant,1,Véhicule
552,Bicyclette,Arrière,1,Véhicule
553,Véhicule Léger,Avant,2,Véhicule
553,Motocyclette,Côté Droit,1,Véhicule
554,Véhicule Utilitaire,Avant,2,Glissière
555,Véhicule Léger,Avant,1,Fossé
556,Motocyclette,Avant,1,Fossé
557,Véhicule Léger,Avant,3,Véhicule
557,Véhicule Léger,Arrière,1,Véhicule
558,Véhicule Utilitaire,Avant,2,Véhicule
558,Véhicule Léger,Côté Droit,4,Véhicule
559,Véhicule Léger,Avant,1,Fossé
560,Véhicule Utilitaire,Avant,1,Véhicule
560,Véhicule Léger,Arrière,3,Véhicule
561,Véhicule Léger,Avant,1,Véhicule
561,Véhicule Léger,Arrière,1,Véhicule
562,Véhicule Léger,Avant,1,Véhicule
562,Véhicule Léger,Côté Gauche,4,Véhicule
563,Véhicule Léger,Avant,2,Fossé
564,Véhicule Léger,Avant,2,Glissière
565,Véhicule Léger,Avant,1,Véhicule
565,Véhicule Léger,Arrière,1,Véhicule
566,Véhicule Léger,Avant,4,Véhicule
566,Véhicule Léger,Arrière,2,Véhicule
567,Véhicule Léger,Avant,1,Glissière
568,Véhicule Léger,Avant,4,Véhicule
568,Véhicule Utilitaire,Côté Droit,1,Véhicule
569,Véhicule Léger,Avant,2,Fossé
570,Véhicule Utilitaire,Avant,1,Véhicule
570,Véhicule Léger,Côté Gauche,1,Véhicule
571,Véhicule Léger,Avant,2,Véhicule
571,Véhicule Léger,Avant,1,Véhicule
572,Véhicule Léger,Avant,3,Véhicule
572,Véhicule Léger,Côté Gauche,1,Véhicule
573,Véhicule Léger,Avant,1,Fossé
574,Motocyclette,Avant,1,Véhicule
574,Véhicule Léger,Côté Gauche,1,Véhicule
575,Véhicule Léger,Avant,1,Véhicule
575,Véhicule Utilitaire,Avant,1,Véhicule
576,Véhicule Léger,Avant,2,Fossé
577,Véhicule Léger,Avant,1,Véhicule
577,Véhicule Léger,Côté Droit,1,Véhicule
578,Véhicule Léger,Avant,2,Véhicule
578,Véhicule Léger,Arrière,1,Véhicule
579,Véhicule Léger,Avant,1,Véhicule
579,Motocyclette,Côté Droit,1,Véhicule
580,Véhicule Léger,Avant,2,Véhicule
580,Véhicule Léger,Côté Gauche,2,Véhicule
581,Véhicule Utilitaire,Avant,1,Véhicule
581,Véhicule Utilitaire,Côté Gauche,1,Véhicule
582,Véhicule Léger,Avant,1,Véhicule
582,Véhicule Léger,Côté Droit,1,Véhicule
583,Véhicule Léger,Avant,2,Véhicule
583,Véhicule Léger,Côté Gauche,1,Véhicule
584,Véhicule Léger,Avant,1,Véhicule
584,Véhicule Léger,Arrière,3,Véhicule
585,Véhicule Léger,Avant,2,Glissière
586,Motocyclette,Avant,1,Batiment ou Mobilier urbain
587,Bicyclette,Avant,1,Véhicule
587,Motocyclette,Avant,1,Véhicule
588,Motocyclette,Avant,1,Véhicule
588,Véhicule Léger,Côté Gauche,1,Véhicule
589,Véhicule Léger,Avant,4,Véhicule
589,Motocyclette,Côté Gauche,1,Véhicule
590,Véhicule Léger,Avant,4,Véhicule
590,Véhicule Léger,Côté Gauche,4,Véhicule
591,Véhicule Léger,Avant,1,Véhicule
591,Véhicule Léger,Côté Gauche,1,Véhicule
592,Véhicule Léger,Avant,1,Véhicule
592,Véhicule Léger,Côté Gauche,2,Véhicule
593,Véhicule Léger,Avant,4,Fossé
594,Véhicule Léger,Avant,2,Véhicule
594,Motocyclette,Côté Droit,1,Véhicule
595,Véhicule Léger,Avant,1,Véhicule
595,Véhicule Léger,Côté Droit,1,Véhicule
596,Véhicule Léger,Avant,2,Véhicule
596,Véhicule Léger,Côté Droit,3,Véhicule
597,Véhicule Léger,Avant,2,Glissière
598,Véhicule Léger,Avant,1,Véhicule
598,Véhicule Léger,Avant,1,Véhicule
599,Véhicule Léger,Avant,1,Véhicule
599,Véhicule Léger,Côté Gauche,4,Véhicule
600,Véhicule Léger,Avant,5,Véhicule
600,Véhicule Léger,Arrière,2,Véhicule
601,Véhicule Léger,Avant,1,Véhicule
601,Véhicule Léger,Arrière,2,Véhicule
602,Véhicule Léger,Avant,5,Véhicule
602,Véhicule Léger,Arrière,3,Véhicule
603,Véhicule Léger,Avant,4,Véhicule
603,Véhicule Léger,Arrière,1,Véhicule
604,Motocyclette,Avant,1,Batiment ou Mobilier urbain
605,Véhicule Léger,Avant,1,Véhicule
605,Véhicule Utilitaire,Avant,1,Véhicule
606,Véhicule Léger,Avant,3,Glissière
607,Véhicule Utilitaire,Avant,1,Véhicule
607,Véhicule Utilitaire,Côté Gauche,1,Véhicule
608,Véhicule Léger,Avant,2,Véhicule
608,Véhicule Utilitaire,Côté Droit,1,Véhicule
609,Bicyclette,Avant,1,Véhicule
609,Véhicule Utilitaire,Arrière,1,Véhicule
610,Bicyclette,Avant,1,Véhicule
610,Véhicule Léger,Côté Droit,1,Véhicule
611,Véhicule Léger,Avant,1,Véhicule
611,Bicyclette,Arrière,1,Véhicule
612,Véhicule Léger,Avant,4,Fossé
613,Motocyclette,Avant,1,Glissière
614,Véhicule Utilitaire,Avant,1,Fossé
615,Véhicule Utilitaire,Avant,1,Véhicule
615,Véhicule Léger,Côté Gauche,1,Véhicule
